"po_item_id","purchase_order_id","product_id","quantity","unit_cost","total_cost","expected_delivery_date"
536,117,2,134,517.56,69353.34,"2022-07-13"
537,118,9,270,237.35,64084.63,"2022-07-12"
538,118,10,24,51.82,1243.57,"2022-07-12"
539,118,6,31,184.35,5714.76,"2022-07-12"
540,118,5,196,141.84,27800.59,"2022-07-12"
541,118,9,250,266.99,66747.57,"2022-07-12"
542,118,12,148,680.62,100731.87,"2022-07-12"
543,118,9,261,236.39,61697.44,"2022-07-12"
544,119,6,30,183.07,5492.14,"2022-06-21"
545,119,9,174,235.48,40973.63,"2022-06-21"
546,119,4,211,502.65,106059.98,"2022-06-21"
547,119,6,42,163.69,6874.94,"2022-06-21"
548,119,11,153,439.23,67202.29,"2022-06-21"
549,120,12,181,772.28,139782.49,"2022-06-30"
550,121,9,150,234.66,35198.89,"2022-07-15"
551,121,1,138,403.89,55737.49,"2022-07-15"
552,121,1,210,392.01,82321.62,"2022-07-15"
553,121,4,194,503.76,97728.94,"2022-07-15"
554,122,9,109,271.1,29549.95,"2022-06-23"
555,122,5,194,164.94,31998.5,"2022-06-23"
556,122,4,205,487.25,99887.14,"2022-06-23"
557,122,8,130,57.93,7530.32,"2022-06-23"
558,122,3,190,435.44,82733.5,"2022-06-23"
559,122,7,234,147.23,34450.75,"2022-06-23"
560,123,1,125,407.55,50943.73,"2022-07-07"
561,124,6,26,170.41,4430.57,"2022-07-05"
562,124,12,176,763.76,134421.01,"2022-07-05"
563,124,11,225,428.92,96506.61,"2022-07-05"
564,124,7,166,130.17,21607.97,"2022-07-05"
565,124,2,103,548.2,56464.15,"2022-07-05"
566,125,8,222,52.44,11641.51,"2022-07-04"
567,125,3,80,433.15,34651.71,"2022-07-04"
568,125,1,178,422.13,75138.9,"2022-07-04"
569,126,7,126,150.21,18926.32,"2022-08-01"
570,127,7,213,146.64,31234.68,"2022-07-29"
571,127,10,32,55.76,1784.17,"2022-07-29"
572,127,7,243,131.36,31921.03,"2022-07-29"
573,127,5,83,143.21,11886.59,"2022-07-29"
574,127,5,188,139.2,26170.0,"2022-07-29"
575,127,11,147,435.05,63951.85,"2022-07-29"
576,127,3,103,465.6,47956.71,"2022-07-29"
577,128,5,113,136.22,15392.35,"2022-07-23"
578,128,10,35,53.49,1872.13,"2022-07-23"
579,128,5,219,152.21,33332.95,"2022-07-23"
580,128,11,196,418.29,81985.37,"2022-07-23"
581,128,11,124,387.57,48058.07,"2022-07-23"
582,128,4,232,478.24,110951.92,"2022-07-23"
583,128,4,203,468.31,95066.96,"2022-07-23"
584,129,8,201,50.31,10111.77,"2022-08-12"
585,129,7,92,153.86,14154.85,"2022-08-12"
586,129,5,129,149.47,19281.07,"2022-08-12"
587,129,8,229,55.21,12642.77,"2022-08-12"
588,129,4,148,512.71,75881.63,"2022-08-12"
589,130,7,227,128.91,29262.76,"2022-07-23"
590,130,3,184,427.95,78742.74,"2022-07-23"
591,130,4,107,441.68,47260.1,"2022-07-23"
592,131,5,128,162.07,20745.57,"2022-08-03"
593,131,6,27,156.11,4215.07,"2022-08-03"
594,131,11,186,421.35,78371.93,"2022-08-03"
595,131,8,122,58.64,7153.98,"2022-08-03"
596,131,12,95,807.35,76698.0,"2022-08-03"
597,132,4,258,438.83,113218.04,"2022-07-16"
598,132,11,156,367.22,57286.28,"2022-07-16"
599,132,11,260,360.79,93806.63,"2022-07-16"
600,132,3,115,469.98,54048.17,"2022-07-16"
601,132,12,223,730.58,162919.4,"2022-07-16"
602,132,6,23,184.65,4246.89,"2022-07-16"
603,132,5,222,135.78,30142.62,"2022-07-16"
604,133,5,124,153.19,18996.12,"2022-08-18"
605,133,12,96,718.53,68978.92,"2022-08-18"
606,134,5,203,142.93,29013.91,"2022-07-26"
607,134,10,26,53.52,1391.41,"2022-07-26"
608,134,8,101,56.76,5732.71,"2022-07-26"
609,134,3,89,453.09,40325.1,"2022-07-26"
610,134,10,54,51.19,2764.25,"2022-07-26"
611,134,4,240,472.24,113338.68,"2022-07-26"
612,134,12,221,783.02,173046.93,"2022-07-26"
613,135,10,44,51.68,2273.89,"2022-08-07"
614,135,8,178,59.61,10610.49,"2022-08-07"
615,135,6,37,172.55,6384.42,"2022-08-07"
616,135,11,240,418.89,100532.45,"2022-08-07"
617,136,4,248,489.74,121454.77,"2022-09-18"
618,136,6,29,178.76,5183.95,"2022-09-18"
619,136,8,177,54.01,9559.23,"2022-09-18"
620,137,11,203,419.45,85148.62,"2022-08-16"
621,137,3,165,461.33,76119.53,"2022-08-16"
622,137,10,42,55.44,2328.29,"2022-08-16"
623,137,12,131,814.37,106682.32,"2022-08-16"
624,137,5,109,142.49,15531.68,"2022-08-16"
625,137,8,174,57.6,10022.46,"2022-08-16"
626,137,10,38,59.5,2261.13,"2022-08-16"
627,138,1,225,437.08,98344.03,"2022-09-12"
628,138,1,137,411.3,56348.06,"2022-09-12"
629,138,7,218,148.14,32293.59,"2022-09-12"
630,138,8,207,52.94,10957.63,"2022-09-12"
631,138,8,242,55.07,13325.81,"2022-09-12"
632,138,11,220,406.62,89456.25,"2022-09-12"
633,139,11,209,437.11,91356.96,"2022-09-05"
634,139,4,226,466.69,105473.05,"2022-09-05"
635,139,9,256,226.91,58088.64,"2022-09-05"
636,139,8,121,51.27,6203.11,"2022-09-05"
637,139,10,55,52.22,2872.04,"2022-09-05"
638,139,3,76,417.16,31703.81,"2022-09-05"
639,139,3,105,488.58,51300.87,"2022-09-05"
640,139,6,30,168.34,5050.27,"2022-09-05"
641,140,5,101,157.29,15885.97,"2022-08-24"
642,140,11,208,422.64,87908.87,"2022-08-24"
643,140,3,82,481.96,39521.06,"2022-08-24"
644,140,9,142,241.13,34240.36,"2022-08-24"
645,140,3,105,463.03,48617.84,"2022-08-24"
646,140,1,110,394.46,43390.78,"2022-08-24"
647,141,2,52,506.92,26359.74,"2022-08-25"
648,141,10,50,58.86,2942.97,"2022-08-25"
649,141,9,116,233.05,27034.35,"2022-08-25"
650,141,5,106,162.51,17226.15,"2022-08-25"
651,141,11,100,370.98,37098.48,"2022-08-25"
652,141,12,224,741.7,166141.72,"2022-08-25"
653,141,8,193,56.32,10869.45,"2022-08-25"
654,141,6,40,166.93,6677.22,"2022-08-25"
655,142,5,177,153.24,27122.66,"2022-09-03"
656,143,8,167,55.93,9340.03,"2022-08-20"
657,143,6,21,153.24,3218.01,"2022-08-20"
658,143,1,106,361.03,38268.75,"2022-08-20"
659,144,7,184,145.95,26854.72,"2022-08-22"
660,144,12,141,755.43,106515.84,"2022-08-22"
661,144,11,233,384.31,89543.22,"2022-08-22"
662,144,6,29,159.66,4630.12,"2022-08-22"
663,144,5,157,160.81,25247.89,"2022-08-22"
664,144,7,212,131.63,27904.66,"2022-08-22"
665,144,11,188,422.02,79339.07,"2022-08-22"
666,145,9,125,240.58,30072.98,"2022-08-16"
667,145,10,39,50.91,1985.61,"2022-08-16"
668,145,10,33,57.74,1905.33,"2022-08-16"
669,145,8,156,54.93,8569.37,"2022-08-16"
670,145,6,42,177.05,7436.14,"2022-08-16"
671,145,11,231,362.64,83769.14,"2022-08-16"
672,145,10,35,53.93,1887.64,"2022-08-16"
673,145,5,220,151.19,33261.95,"2022-08-16"
674,146,6,30,182.0,5460.07,"2022-08-31"
675,146,8,155,58.23,9026.03,"2022-08-31"
676,146,2,145,506.25,73406.84,"2022-08-31"
677,146,1,147,427.53,62847.52,"2022-08-31"
678,146,4,212,481.72,102125.35,"2022-08-31"
679,146,1,136,415.9,56562.04,"2022-08-31"
680,146,7,130,151.97,19755.76,"2022-08-31"
681,146,8,208,54.43,11321.81,"2022-08-31"
682,147,10,19,55.1,1046.94,"2022-09-14"
683,147,4,258,459.24,118484.76,"2022-09-14"
684,147,12,127,747.68,94955.02,"2022-09-14"
685,147,3,177,409.51,72482.79,"2022-09-14"
686,147,10,43,50.09,2153.72,"2022-09-14"
687,147,10,46,58.33,2683.31,"2022-09-14"
688,147,5,140,159.83,22375.94,"2022-09-14"
689,147,1,163,385.31,62805.54,"2022-09-14"
690,148,10,32,53.52,1712.67,"2022-08-18"
691,148,8,135,59.7,8059.0,"2022-08-18"
692,148,3,200,420.37,84074.78,"2022-08-18"
693,148,10,41,51.0,2090.8,"2022-08-18"
694,148,12,85,727.65,61849.83,"2022-08-18"
695,149,11,101,388.12,39199.68,"2022-08-12"
696,149,12,164,811.26,133045.83,"2022-08-12"
697,149,2,55,547.87,30133.06,"2022-08-12"
698,149,12,141,701.08,98852.83,"2022-08-12"
699,150,10,31,59.43,1842.27,"2022-08-28"
700,150,8,241,56.45,13604.58,"2022-08-28"
701,150,9,120,240.41,28849.33,"2022-08-28"
702,151,7,242,132.16,31983.81,"2022-09-21"
703,151,10,24,54.55,1309.31,"2022-09-21"
704,151,5,215,136.49,29346.39,"2022-09-21"
705,151,7,144,150.05,21606.63,"2022-09-21"
706,151,8,126,53.18,6700.67,"2022-09-21"
707,151,3,106,470.75,49899.52,"2022-09-21"
708,152,7,186,135.25,25155.65,"2022-08-27"
709,152,4,256,506.77,129733.15,"2022-08-27"
710,152,5,210,157.17,33006.0,"2022-08-27"
711,152,5,201,163.41,32845.12,"2022-08-27"
712,152,4,196,482.95,94657.6,"2022-08-27"
713,152,2,141,515.69,72712.1,"2022-08-27"
714,153,10,29,52.82,1531.71,"2022-09-21"
715,153,12,221,704.87,155776.81,"2022-09-21"
716,153,11,151,412.43,62276.21,"2022-09-21"
717,153,7,212,137.4,29129.35,"2022-09-21"
718,153,7,86,153.65,13213.84,"2022-09-21"
719,153,5,210,156.92,32952.46,"2022-09-21"
720,153,12,103,708.65,72990.69,"2022-09-21"
721,153,5,181,158.11,28618.44,"2022-09-21"
722,154,10,34,59.38,2018.96,"2022-09-07"
723,154,9,215,227.07,48820.58,"2022-09-07"
724,154,1,210,388.18,81518.61,"2022-09-07"
725,154,1,170,409.51,69616.87,"2022-09-07"
726,154,5,157,145.91,22907.49,"2022-09-07"
727,154,2,135,507.69,68537.7,"2022-09-07"
728,154,11,129,414.68,53494.08,"2022-09-07"
729,155,8,170,51.67,8784.04,"2022-09-19"
730,155,12,155,768.46,119111.81,"2022-09-19"
731,155,5,88,138.5,12188.1,"2022-09-19"
732,155,11,276,380.6,105045.22,"2022-09-19"
733,156,5,119,144.9,17242.92,"2022-09-07"
734,157,1,110,370.32,40735.62,"2022-09-08"
735,158,12,98,744.77,72987.49,"2022-09-12"
736,159,12,179,766.26,137161.25,"2022-09-03"
737,159,7,143,148.79,21277.26,"2022-09-03"
738,160,9,258,249.0,64241.28,"2022-08-31"
739,160,1,205,413.32,84730.49,"2022-08-31"
740,160,8,170,51.31,8722.08,"2022-08-31"
741,160,11,275,370.97,102017.24,"2022-08-31"
742,160,5,218,159.81,34838.66,"2022-08-31"
743,160,5,88,164.57,14482.14,"2022-08-31"
744,161,12,189,720.56,136185.14,"2022-09-23"
745,161,4,190,435.08,82665.59,"2022-09-23"
746,162,10,52,58.1,3021.1,"2022-10-07"
747,162,1,239,430.72,102941.45,"2022-10-07"
748,162,4,187,448.79,83924.05,"2022-10-07"
749,162,6,19,159.65,3033.44,"2022-10-07"
750,162,4,149,467.76,69695.81,"2022-10-07"
751,162,2,106,527.5,55914.75,"2022-10-07"
752,163,7,165,128.44,21192.85,"2022-10-03"
753,163,11,201,409.71,82350.82,"2022-10-03"
754,163,8,243,60.17,14622.38,"2022-10-03"
755,163,1,210,377.55,79285.37,"2022-10-03"
756,163,5,218,157.09,34245.75,"2022-10-03"
757,163,10,28,49.94,1398.45,"2022-10-03"
758,163,4,151,460.01,69461.13,"2022-10-03"
759,164,7,107,153.26,16398.56,"2022-09-09"
760,164,9,169,227.97,38526.29,"2022-09-09"
761,164,5,229,158.37,36266.24,"2022-09-09"
762,164,3,185,427.31,79053.23,"2022-09-09"
763,164,2,105,539.27,56623.17,"2022-09-09"
764,164,5,172,152.44,26218.87,"2022-09-09"
765,164,10,20,56.0,1119.96,"2022-09-09"
766,165,2,87,469.89,40880.24,"2022-10-03"
767,165,12,144,677.38,97542.79,"2022-10-03"
768,166,2,110,566.59,62325.44,"2022-09-27"
769,167,3,129,484.73,62530.53,"2022-10-02"
770,167,5,147,164.88,24236.71,"2022-10-02"
771,167,9,279,242.54,67667.28,"2022-10-02"
772,167,11,96,427.17,41008.18,"2022-10-02"
773,167,10,19,55.57,1055.77,"2022-10-02"
774,168,8,167,51.44,8589.84,"2022-10-04"
775,168,6,35,169.99,5949.78,"2022-10-04"
776,168,11,121,380.57,46048.45,"2022-10-04"
777,168,8,206,49.94,10288.66,"2022-10-04"
778,168,2,106,503.4,53360.35,"2022-10-04"
779,168,7,145,128.03,18564.86,"2022-10-04"
780,168,7,200,139.46,27892.66,"2022-10-04"
781,168,10,24,56.57,1357.78,"2022-10-04"
782,169,1,191,420.63,80339.53,"2022-10-10"
783,169,1,174,364.39,63404.62,"2022-10-10"
784,169,5,230,162.03,37266.23,"2022-10-10"
785,169,2,103,494.72,50956.67,"2022-10-10"
786,169,3,144,479.81,69092.98,"2022-10-10"
787,170,3,173,411.64,71213.02,"2022-09-29"
788,170,2,113,536.3,60602.35,"2022-09-29"
789,170,2,90,564.28,50785.5,"2022-09-29"
790,170,3,133,490.43,65227.16,"2022-09-29"
791,170,2,88,557.68,49075.77,"2022-09-29"
792,170,6,16,162.35,2597.55,"2022-09-29"
793,170,4,195,474.15,92459.8,"2022-09-29"
794,171,11,236,386.05,91107.46,"2022-10-01"
795,171,2,115,563.15,64762.52,"2022-10-01"
796,171,11,197,362.17,71347.63,"2022-10-01"
797,171,5,135,138.49,18695.51,"2022-10-01"
798,171,10,28,58.76,1645.32,"2022-10-01"
799,171,7,221,139.0,30718.66,"2022-10-01"
800,172,11,239,395.12,94432.75,"2022-10-20"
801,172,10,32,59.69,1910.13,"2022-10-20"
802,172,10,40,58.75,2350.13,"2022-10-20"
803,173,4,203,475.64,96555.13,"2022-10-30"
804,173,1,212,415.9,88169.99,"2022-10-30"
805,173,6,31,180.07,5582.22,"2022-10-30"
806,173,11,126,418.62,52745.53,"2022-10-30"
807,173,6,22,156.85,3450.61,"2022-10-30"
808,174,8,181,58.48,10584.06,"2022-11-09"
809,174,8,244,55.67,13583.58,"2022-11-09"
810,174,12,95,784.71,74547.63,"2022-11-09"
811,174,1,251,415.87,104382.56,"2022-11-09"
812,174,11,125,385.1,48137.17,"2022-11-09"
813,175,12,114,735.55,83853.16,"2022-11-10"
814,175,6,40,182.57,7302.85,"2022-11-10"
815,175,9,139,271.71,37768.24,"2022-11-10"
816,176,6,40,160.58,6423.39,"2022-11-03"
817,176,7,179,131.0,23449.76,"2022-11-03"
818,176,10,34,50.37,1712.47,"2022-11-03"
819,176,12,102,682.98,69663.78,"2022-11-03"
820,176,3,78,453.19,35348.55,"2022-11-03"
821,176,9,276,252.14,69591.46,"2022-11-03"
822,176,7,141,133.66,18845.77,"2022-11-03"
823,176,9,104,231.78,24104.89,"2022-11-03"
824,177,7,233,128.61,29965.38,"2022-10-15"
825,177,4,127,493.45,62667.85,"2022-10-15"
826,177,11,128,414.67,53077.13,"2022-10-15"
827,177,3,154,444.45,68445.46,"2022-10-15"
828,177,4,259,450.01,116551.77,"2022-10-15"
829,177,1,164,367.72,60306.49,"2022-10-15"
830,177,2,121,485.09,58695.79,"2022-10-15"
831,178,10,38,55.19,2097.2,"2022-11-20"
832,178,7,187,150.92,28222.77,"2022-11-20"
833,178,7,213,130.7,27839.92,"2022-11-20"
834,178,12,129,681.74,87943.94,"2022-11-20"
835,178,8,142,58.8,8350.25,"2022-11-20"
836,178,9,230,250.08,57518.9,"2022-11-20"
837,179,12,178,771.05,137246.49,"2022-11-03"
838,179,7,185,152.41,28196.16,"2022-11-03"
839,179,3,143,469.8,67181.53,"2022-11-03"
840,180,7,185,138.3,25586.32,"2022-11-01"
841,180,5,137,143.86,19709.04,"2022-11-01"
842,180,3,124,417.88,51817.45,"2022-11-01"
843,180,2,96,478.21,45908.17,"2022-11-01"
844,181,7,248,138.83,34430.89,"2022-10-17"
845,182,12,168,823.07,138276.17,"2022-10-09"
846,182,10,21,50.3,1056.28,"2022-10-09"
847,182,9,211,269.82,56932.58,"2022-10-09"
848,182,10,41,55.16,2261.69,"2022-10-09"
849,182,11,269,432.17,116253.1,"2022-10-09"
850,182,10,41,60.47,2479.14,"2022-10-09"
851,182,9,173,256.3,44339.54,"2022-10-09"
852,182,9,189,227.42,42982.3,"2022-10-09"
853,183,2,52,523.84,27239.57,"2022-10-22"
854,183,8,125,49.58,6197.7,"2022-10-22"
855,183,6,17,175.69,2986.8,"2022-10-22"
856,184,12,161,716.6,115372.18,"2022-11-01"
857,184,1,184,424.62,78130.73,"2022-11-01"
858,184,1,247,391.35,96663.26,"2022-11-01"
859,184,1,128,393.43,50359.28,"2022-11-01"
860,184,1,143,390.04,55775.28,"2022-11-01"
861,185,2,68,513.39,34910.46,"2022-11-19"
862,185,11,193,438.84,84696.08,"2022-11-19"
863,185,9,165,233.75,38568.67,"2022-11-19"
864,185,8,127,50.33,6392.06,"2022-11-19"
865,185,10,30,54.88,1646.37,"2022-11-19"
866,185,10,19,49.98,949.64,"2022-11-19"
867,185,1,146,383.41,55978.34,"2022-11-19"
868,185,6,21,181.13,3803.76,"2022-11-19"
869,186,6,33,182.55,6024.01,"2022-10-18"
870,186,9,223,265.76,59265.31,"2022-10-18"
871,186,7,179,142.03,25424.23,"2022-10-18"
872,186,8,115,51.14,5881.22,"2022-10-18"
873,186,6,47,166.88,7843.51,"2022-10-18"
874,186,2,133,544.14,72370.94,"2022-10-18"
875,186,3,101,472.65,47738.01,"2022-10-18"
876,187,7,174,135.59,23593.11,"2022-11-30"
877,187,10,28,58.38,1634.64,"2022-11-30"
878,187,8,218,53.05,11565.31,"2022-11-30"
879,187,1,218,360.17,78516.46,"2022-11-30"
880,187,12,208,697.8,145142.75,"2022-11-30"
881,187,9,286,257.8,73729.98,"2022-11-30"
882,188,7,247,144.69,35737.59,"2022-11-16"
883,189,4,261,509.37,132945.92,"2022-12-10"
884,189,2,62,565.09,35035.52,"2022-12-10"
885,189,1,94,391.85,36834.22,"2022-12-10"
886,189,6,33,154.78,5107.61,"2022-12-10"
887,189,5,136,159.88,21743.11,"2022-12-10"
888,189,9,279,260.31,72625.59,"2022-12-10"
889,190,10,25,51.0,1274.94,"2022-11-13"
890,190,10,53,52.39,2776.5,"2022-11-13"
891,190,7,188,140.81,26471.37,"2022-11-13"
892,190,6,26,154.91,4027.64,"2022-11-13"
893,190,1,91,412.95,37578.67,"2022-11-13"
894,191,5,216,159.31,34411.35,"2022-12-10"
895,191,10,33,56.55,1866.12,"2022-12-10"
896,191,2,83,478.85,39744.25,"2022-12-10"
897,191,3,127,476.54,60520.5,"2022-12-10"
898,191,10,48,57.9,2779.25,"2022-12-10"
899,191,2,102,494.76,50465.09,"2022-12-10"
900,191,6,22,155.53,3421.61,"2022-12-10"
901,192,9,135,229.5,30982.37,"2022-12-03"
902,192,2,56,537.18,30082.23,"2022-12-03"
903,192,1,197,413.51,81462.38,"2022-12-03"
904,192,12,161,790.78,127316.04,"2022-12-03"
905,193,7,236,142.43,33613.53,"2022-11-29"
906,193,9,187,238.97,44688.26,"2022-11-29"
907,193,10,35,54.1,1893.47,"2022-11-29"
908,193,1,254,375.94,95489.91,"2022-11-29"
909,193,5,139,146.51,20365.3,"2022-11-29"
910,194,9,245,262.87,64402.25,"2022-11-24"
911,194,2,97,499.09,48411.58,"2022-11-24"
912,194,3,82,492.69,40400.21,"2022-11-24"
913,194,12,108,683.54,73822.72,"2022-11-24"
914,194,2,89,551.95,49123.54,"2022-11-24"
915,194,12,109,702.0,76518.51,"2022-11-24"
916,194,3,125,481.78,60222.88,"2022-11-24"
917,195,4,231,464.59,107320.43,"2022-12-10"
918,195,11,122,402.18,49066.55,"2022-12-10"
919,196,4,149,424.41,63237.81,"2022-12-08"
920,196,7,107,152.05,16268.94,"2022-12-08"
921,197,1,143,361.15,51644.47,"2022-12-10"
922,197,7,135,144.25,19473.94,"2022-12-10"
923,197,4,105,436.98,45882.57,"2022-12-10"
924,197,8,176,56.48,9939.84,"2022-12-10"
925,198,10,52,57.69,3000.12,"2022-12-23"
926,198,4,91,490.66,44650.47,"2022-12-23"
927,198,11,159,437.52,69566.26,"2022-12-23"
928,198,1,190,400.79,76149.49,"2022-12-23"
929,198,11,201,400.45,80489.88,"2022-12-23"
930,198,7,108,144.33,15587.82,"2022-12-23"
931,198,10,22,57.13,1256.77,"2022-12-23"
932,199,8,150,51.6,7739.47,"2022-12-05"
933,199,2,144,560.5,80712.12,"2022-12-05"
934,199,6,20,180.96,3619.23,"2022-12-05"
935,199,2,111,507.06,56283.23,"2022-12-05"
936,200,10,51,55.99,2855.61,"2022-11-21"
937,200,6,33,179.81,5933.81,"2022-11-21"
938,200,1,222,384.2,85293.11,"2022-11-21"
939,200,12,123,741.74,91233.53,"2022-11-21"
940,200,8,152,51.8,7873.95,"2022-11-21"
941,201,6,36,158.71,5713.48,"2022-12-08"
942,202,11,214,392.5,83995.39,"2022-12-20"
943,203,9,256,233.16,59689.36,"2022-11-15"
944,203,11,231,380.07,87795.94,"2022-11-15"
945,203,7,102,150.03,15303.45,"2022-11-15"
946,203,2,55,544.63,29954.68,"2022-11-15"
947,203,2,118,544.89,64296.5,"2022-11-15"
948,203,2,134,544.25,72929.32,"2022-11-15"
949,203,6,41,185.73,7615.09,"2022-11-15"
950,204,12,117,796.07,93139.96,"2022-12-08"
951,204,8,101,53.36,5389.56,"2022-12-08"
952,204,9,246,241.11,59313.44,"2022-12-08"
953,204,8,197,60.22,11862.55,"2022-12-08"
954,204,3,70,487.35,34114.49,"2022-12-08"
955,205,1,176,391.94,68980.74,"2022-11-23"
956,205,6,40,170.63,6825.4,"2022-11-23"
957,205,10,36,50.64,1823.16,"2022-11-23"
958,205,7,235,141.24,33191.38,"2022-11-23"
959,205,9,166,248.43,41238.92,"2022-11-23"
960,206,10,37,55.7,2060.79,"2022-12-13"
961,206,7,242,148.18,35859.92,"2022-12-13"
962,206,9,246,268.28,65997.11,"2022-12-13"
963,206,6,43,159.48,6857.74,"2022-12-13"
964,206,9,104,246.9,25678.09,"2022-12-13"
965,207,5,99,153.39,15185.64,"2023-01-15"
966,207,9,236,226.79,53523.23,"2023-01-15"
967,207,8,93,58.78,5466.22,"2023-01-15"
968,207,12,84,706.32,59331.09,"2023-01-15"
969,207,3,187,461.63,86325.02,"2023-01-15"
970,207,3,77,484.84,37332.72,"2023-01-15"
971,207,6,25,182.62,4565.57,"2023-01-15"
972,208,3,139,427.73,59454.77,"2022-12-23"
973,209,12,130,809.21,105196.98,"2023-01-17"
974,209,6,35,157.99,5529.71,"2023-01-17"
975,209,4,134,460.73,61738.21,"2023-01-17"
976,209,11,245,394.2,96578.18,"2023-01-17"
977,209,3,153,413.33,63239.46,"2023-01-17"
978,209,5,124,143.25,17763.3,"2023-01-17"
979,209,11,188,419.64,78892.92,"2023-01-17"
980,209,6,34,156.49,5320.8,"2023-01-17"
981,210,11,101,407.05,41111.7,"2023-01-24"
982,210,3,200,461.22,92243.78,"2023-01-24"
983,210,11,103,421.54,43418.92,"2023-01-24"
984,210,8,207,57.51,11904.55,"2023-01-24"
985,210,2,75,540.95,40570.98,"2023-01-24"
986,210,6,37,175.84,6506.26,"2023-01-24"
987,210,7,211,140.74,29696.77,"2023-01-24"
988,211,12,162,824.49,133566.78,"2023-01-05"
989,211,3,78,477.79,37267.48,"2023-01-05"
990,211,3,185,482.66,89291.95,"2023-01-05"
991,211,5,163,162.85,26545.33,"2023-01-05"
992,211,12,178,789.99,140619.02,"2023-01-05"
993,211,9,210,255.5,53655.19,"2023-01-05"
994,212,3,170,440.99,74968.88,"2022-12-19"
995,213,6,48,159.58,7659.76,"2023-01-04"
996,213,4,223,448.18,99945.04,"2023-01-04"
997,213,1,155,377.26,58476.0,"2023-01-04"
998,213,1,120,439.35,52722.32,"2023-01-04"
999,213,4,262,508.59,133251.68,"2023-01-04"
1000,213,6,40,156.96,6278.35,"2023-01-04"
1001,214,11,281,405.06,113821.71,"2022-12-18"
1002,214,8,182,53.84,9798.96,"2022-12-18"
1003,214,8,136,56.87,7734.08,"2022-12-18"
1004,214,9,156,243.27,37950.2,"2022-12-18"
1005,214,6,32,171.7,5494.44,"2022-12-18"
1006,214,4,222,493.62,109582.54,"2022-12-18"
1007,214,7,202,149.56,30210.12,"2022-12-18"
1008,215,7,227,136.26,30931.38,"2022-12-20"
1009,215,2,76,514.94,39135.52,"2022-12-20"
1010,215,11,183,416.03,76132.98,"2022-12-20"
1011,215,12,134,809.88,108523.38,"2022-12-20"
1012,215,5,218,146.19,31868.43,"2022-12-20"
1013,215,12,175,791.59,138527.66,"2022-12-20"
1014,215,7,147,144.6,21256.02,"2022-12-20"
1015,216,3,172,459.85,79093.53,"2022-12-25"
1016,216,10,52,51.95,2701.52,"2022-12-25"
1017,216,10,47,54.18,2546.59,"2022-12-25"
1018,216,1,183,436.76,79927.41,"2022-12-25"
1019,216,7,138,138.46,19108.03,"2022-12-25"
1020,217,2,132,566.66,74799.27,"2023-01-17"
1021,217,9,269,234.56,63097.3,"2023-01-17"
1022,218,2,78,523.9,40864.08,"2023-01-07"
1023,218,10,48,55.17,2648.02,"2023-01-07"
1024,218,3,130,451.79,58733.17,"2023-01-07"
1025,218,7,216,146.22,31582.48,"2023-01-07"
1026,218,11,189,428.2,80929.86,"2023-01-07"
1027,218,4,256,496.83,127188.54,"2023-01-07"
1028,218,8,93,51.7,4808.3,"2023-01-07"
1029,218,6,40,182.74,7309.75,"2023-01-07"
1030,219,8,104,59.89,6228.05,"2023-01-05"
1031,219,7,168,133.66,22454.7,"2023-01-05"
1032,219,2,73,532.69,38886.38,"2023-01-05"
1033,219,6,40,167.82,6712.96,"2023-01-05"
1034,219,9,223,235.08,52422.07,"2023-01-05"
1035,219,7,149,132.53,19747.71,"2023-01-05"
1036,219,3,157,405.83,63715.49,"2023-01-05"
1037,220,6,22,153.2,3370.43,"2023-01-15"
1038,220,3,200,426.21,85241.47,"2023-01-15"
1039,220,1,153,360.62,55174.36,"2023-01-15"
1040,220,2,85,472.09,40127.74,"2023-01-15"
